,HGNC,name
4299,HGNC:40512,RRM1-AS1
4300,HGNC:50465,RRS1-AS1
4301,HGNC:41439,RSF1-IT1
4302,HGNC:41438,RSF1-IT2
4303,HGNC:55337,lnc-TNFRSF17-2
4304,HGNC:55644,lnc-UBASH3A-1
4305,HGNC:50573,RTCA-AS1
4306,HGNC:40903,lnc-HNRNPH1-1
4307,HGNC:51344,RUNDC3A-AS1
4308,HGNC:53512,RUNX2-AS1
4309,HGNC:40513,lnc-CLIC4-1
4310,HGNC:26680,RUSC1-AS1
4311,HGNC:56038,lnc-AHSP-5
4312,HGNC:40514,RUVBL1-AS1
4313,HGNC:55839,lnc-ALG14-1
4314,HGNC:48910,RXYLT1-AS1
4315,HGNC:51417,lnc-FMN1-4
4316,HGNC:55842,lnc-DPH5-1
4317,HGNC:39835,SACS-AS1
4318,HGNC:49001,SALRNA1
4319,HGNC:49003,SALRNA2
4320,HGNC:49002,SALRNA3
4321,HGNC:30937,SAMD12-AS1
4322,HGNC:49644,SAMMSON
4323,HGNC:54424,lnc-HMGB2-15
4324,HGNC:56751,lnc-RECQL5-2
4325,HGNC:26760,SAP30L-AS1
4326,HGNC:39824,SAPCD1-AS1
4327,HGNC:56726,lnc-ACOT9-1
4328,HGNC:50687,SATB1-AS1
4329,HGNC:26490,SATB2-AS1
4330,HGNC:54355,lnc-KMT5A-1
4331,HGNC:43718,SCAANT1
4332,HGNC:50544,SCAMP1-AS1
4333,HGNC:32566,lnc-C11orf54-1
4334,HGNC:52930,LINC02081
4335,HGNC:53976,lnc-HNRNPA1-2
4336,HGNC:40967,lnc-PHF3-1
4337,HGNC:39895,SCEL-AS1
4338,HGNC:40524,lnc-FMN1-3
4339,HGNC:48603,SCHLAP1
4340,HGNC:55341,lnc-MRPL14-2
4341,HGNC:55675,lnc-FOXO6-2
4342,HGNC:54069,lnc-CSRNP3-12
4343,HGNC:50601,SCOC-AS1
4344,HGNC:16210,lnc-RBBP9-6
4345,HGNC:40516,lnc-TMEM37-1
4346,HGNC:40635,lnc-TSPO-3
4347,HGNC:40633,lnc-TSPO-1
4348,HGNC:56671,lnc-TCP11-2
4349,HGNC:41106,lnc-ART3-1
4350,HGNC:44314,SDCBP2-AS1
4351,HGNC:40883,lnc-CARD11-8
4352,HGNC:53213,SEC23A-AS1
4353,HGNC:44003,SEC24B-AS1
4354,HGNC:40835,lnc-EGFR-4
4355,HGNC:40586,SEC62-AS1
4356,HGNC:56048,lnc-TUBGCP6-3
4357,HGNC:49096,SEMA3B-AS1
4358,HGNC:40518,SEMA3F-AS1
4359,HGNC:52973,SEMA5A-AS1
4360,HGNC:51110,SEMA6A-AS1
4361,HGNC:52754,SEMA6A-AS2
4362,HGNC:44177,SENCR
4363,HGNC:27737,SEPSECS-AS1
4364,HGNC:51153,SEPT7-AS1
4365,HGNC:52818,lnc-SRSF2-4
4366,HGNC:55281,lnc-SPTBN4-3
4367,HGNC:32019,SERTAD4-AS1
4368,HGNC:54819,lnc-EPG5-1
4369,HGNC:40104,lnc-CBR1-1
4370,HGNC:40521,lnc-HPS4-1
4371,HGNC:55278,lnc-PPP2R5B-5
4372,HGNC:18383,lnc-USP6NL-7
4373,HGNC:51589,SFTPD-AS1
4374,HGNC:49683,SGMS1-AS1
4375,HGNC:41081,SGO1-AS1
4376,HGNC:56091,lnc-MNT-1
4377,HGNC:41088,lnc-MKL1-1
4378,HGNC:45242,SH3PXD2A-AS1
4379,HGNC:44168,SH3RF3-AS1
4380,HGNC:52905,SH3TC2-DT
4381,HGNC:40014,SHANK2-AS1
4382,HGNC:40015,SHANK2-AS2
4383,HGNC:25098,SHANK2-AS3
4384,HGNC:41265,lnc-SOWAHB-3
4385,HGNC:41126,SIDT1-AS1
4386,HGNC:26403,LINC01105
4387,HGNC:40530,lnc-PRDM13-4
4388,HGNC:53554,lnc-PERP-1
4389,HGNC:55432,lnc-MAP3K9-3
4390,HGNC:53902,SIRLNT
4391,HGNC:51229,SIRPG-AS1
4392,HGNC:40532,SIX3-AS1
4393,HGNC:53166,SKAP1-AS1
4394,HGNC:55570,lnc-SNX11-2
4395,HGNC:56365,lnc-CALML4-1
4396,HGNC:40534,lnc-CD44-1
4397,HGNC:40535,lnc-CD44-2
4398,HGNC:56374,lnc-RANBP3L-4
4399,HGNC:44187,SLC2A1-AS1
4400,HGNC:40636,lnc-DRD5-2
4401,HGNC:55259,lnc-GALNT6-1
4402,HGNC:53163,SLC5A4-AS1
4403,HGNC:40546,SLC6A1-AS1
4404,HGNC:41279,lnc-ALX3-1
4405,HGNC:44064,SLC7A11-AS1
4406,HGNC:54092,lnc-CLDN11-25
4407,HGNC:44102,SLC8A1-AS1
4408,HGNC:24524,lnc-SLC9A3-1
4409,HGNC:55322,lnc-NAT9-1
4410,HGNC:40928,SLC9A9-AS1
4411,HGNC:49565,LINC01184
4412,HGNC:53143,SLC12A5-AS1
4413,HGNC:40807,SLC12A9-AS1
4414,HGNC:51125,SLC14A2-AS1
4415,HGNC:49445,SLC16A1-AS1
4416,HGNC:56051,lnc-RBM15-3
4417,HGNC:51205,SLC16A12-AS1
4418,HGNC:55514,lnc-FANCF-3
4419,HGNC:55843,lnc-PDZD8-1
4420,HGNC:55651,lnc-CKAP2L-1
4421,HGNC:40540,lnc-RBBP9-11
4422,HGNC:43438,SLC25A5-AS1
4423,HGNC:27844,SLC25A25-AS1
4424,HGNC:55979,lnc-ENTPD7-1
4425,HGNC:42795,SLC25A30-AS1
4426,HGNC:53623,SLC25A34-AS1
4427,HGNC:27965,LINC01959
4428,HGNC:22385,SLC26A4-AS1
4429,HGNC:55680,lnc-PSMC2-1
4430,HGNC:55417,lnc-SHF-3
4431,HGNC:56661,lnc-C15orf48-4
4432,HGNC:55203,lnc-NLRC4-3
4433,HGNC:41027,lnc-TARBP1-3
4434,HGNC:55454,lnc-ARID2-1
4435,HGNC:56178,lnc-PCED1B-5
4436,HGNC:44881,SLC39A12-AS1
4437,HGNC:56351,lnc-SPI1-1
4438,HGNC:55559,lnc-ROPN1B-2
4439,HGNC:56711,lnc-DENND3-4
4440,HGNC:56364,lnc-SNX30-1
4441,HGNC:40537,SLCO4A1-AS1
4442,HGNC:56052,lnc-GATA5-9
4443,HGNC:55595,lnc-SULF1-3
4444,HGNC:54824,lnc-GRHL2-8
4445,HGNC:51198,SLIT1-AS1
4446,HGNC:41383,SLIT2-IT1
4447,HGNC:40553,lnc-FBLL1-4
4448,HGNC:40551,lnc-FBLL1-2
4449,HGNC:49379,SMAD1-AS1
4450,HGNC:49381,SMAD1-AS2
4451,HGNC:56692,lnc-AAGAB-5
4452,HGNC:56759,lnc-AAGAB-1
4453,HGNC:30586,SMAD5-AS1
4454,HGNC:39963,SMAD9-IT1
4455,HGNC:56062,lnc-PUM3-1
4456,HGNC:39982,SMARCA5-AS1
4457,HGNC:53364,lnc-HPGDS-1
4458,HGNC:40555,lnc-MARCH4-1
4459,HGNC:53072,LINC02206
4460,HGNC:50827,SMC2-AS1
4461,HGNC:48718,SMC5-AS1
4462,HGNC:17914,SMCR2
4463,HGNC:55394,lnc-TMC7-1
4464,HGNC:24518,SMG7-AS1
4465,HGNC:51825,SMILR
4466,HGNC:42674,SMIM2-AS1
4467,HGNC:41492,SMIM2-IT1
4468,HGNC:53137,SMIM10L2B-AS1
4469,HGNC:53455,lnc-UBE2K-2
4470,HGNC:41293,SMIM15-AS1
4471,HGNC:53307,lnc-HOXC4-4
4472,HGNC:40708,lnc-KIF26B-2
4473,HGNC:41406,SMYD3-IT1
4474,HGNC:28327,SNAI3-AS1
4475,HGNC:44312,SNAP25-AS1
4476,HGNC:41501,SNAP47-AS1
4477,HGNC:50600,SNCA-AS1
4478,HGNC:55639,lnc-PAX4-1
4479,HGNC:41060,lnc-MTERF4-1
4480,HGNC:32688,SNHG1
4481,HGNC:10118,SNHG3
4482,HGNC:21026,SNHG5
4483,HGNC:32965,SNHG6
4484,HGNC:28254,SNHG7
4485,HGNC:33098,SNHG8
4486,HGNC:33102,SNHG9
4487,HGNC:27510,SNHG10
4488,HGNC:25046,SNHG11
4489,HGNC:30062,SNHG12
4490,HGNC:37462,lnc-SNRPN-8
4491,HGNC:27797,SNHG15
4492,HGNC:44352,SNHG16
4493,HGNC:48600,SNHG17
4494,HGNC:49007,SNHG18
4495,HGNC:49574,SNHG19
4496,HGNC:33099,SNHG20
4497,HGNC:50284,SNHG21
4498,HGNC:50285,lnc-LIPG-13
4499,HGNC:51534,SNHG25
4500,HGNC:53131,SNHG26
4501,HGNC:53481,SNHG27
4502,HGNC:27647,SNHG28
4503,HGNC:28619,LRRC75A-AS1
4504,HGNC:52836,LINC02001
4505,HGNC:54196,lnc-VWC2L-1
4506,HGNC:41269,SNRK-AS1
4507,HGNC:55452,lnc-NTN4-1
4508,HGNC:54058,lnc-TMEM18-12
4509,HGNC:40699,lnc-SERAC1-1
4510,HGNC:55845,lnc-HNRNPA2B1-15
4511,HGNC:55835,lnc-INIP-1
4512,HGNC:54421,lnc-BCL2L11-3
4513,HGNC:27054,SOCS2-AS1
4514,HGNC:52799,lnc-PGS1-1
4515,HGNC:55683,lnc-SCAF4-1
4516,HGNC:53445,SOD2-OT1
4517,HGNC:45244,SORCS3-AS1
4518,HGNC:55594,lnc-BLID-3
4519,HGNC:41385,SOS1-IT1
4520,HGNC:42733,SOX1-OT
4521,HGNC:20209,SOX2-OT
4522,HGNC:53311,SOX5-AS1
4523,HGNC:49321,lnc-SLC39A11-10
4524,HGNC:39807,SOX21-AS1
4525,HGNC:51341,SP2-AS1
4526,HGNC:55330,SP2-AS1
4527,HGNC:49383,SPACA6P-AS
4528,HGNC:41140,SPAG5-AS1
4529,HGNC:52674,lnc-IKZF2-3
4530,HGNC:31683,SPANXA2-OT1
4531,HGNC:39933,SPART-AS1
4532,HGNC:28013,SPATA3-AS1
4533,HGNC:48627,SPATA8-AS1
4534,HGNC:39905,SPATA13-AS1
4535,HGNC:41086,SPATA17-AS1
4536,HGNC:48613,SPATA41
4537,HGNC:41198,SPATA42
4538,HGNC:54818,lnc-ASB5-2
4539,HGNC:56874,lnc-URGCP-2
4540,HGNC:55376,lnc-AKAP10-1
4541,HGNC:55937,lnc-UQCRHL-1
4542,HGNC:41177,SPIN4-AS1
4543,HGNC:53162,SPINT1-AS1
4544,HGNC:55787,lnc-MYBBP1A-1
4545,HGNC:53117,SPON1-AS1
4546,HGNC:55802,lnc-NXPH2-3
4547,HGNC:53465,lnc-ARHGAP26-4
4548,HGNC:40562,lnc-TSPYL6-2
4549,HGNC:40563,lnc-RTN4-3
4550,HGNC:55534,lnc-WASHC5-1
4551,HGNC:44138,SRD5A3-AS1
4552,HGNC:53953,SREBF2-AS1
4553,HGNC:40902,SRGAP2-AS1
4554,HGNC:40899,SRGAP3-AS2
4555,HGNC:40900,SRGAP3-AS3
4556,HGNC:42434,SRGAP3-AS4
4557,HGNC:48619,SRP14-AS1
4558,HGNC:44162,SRRM2-AS1
4559,HGNC:32328,SSBP3-AS1
4560,HGNC:26502,SSTR5-AS1
4561,HGNC:57014,lnc-MIB2-4
4562,HGNC:55372,lnc-WISP1-2
4563,HGNC:40529,lnc-HYI-3
4564,HGNC:51129,ST3GAL5-AS1
4565,HGNC:40828,ST3GAL6-AS1
4566,HGNC:41380,ST6GAL2-IT1
4567,HGNC:16000,ST7-AS1
4568,HGNC:16044,ST7-AS2
4569,HGNC:18835,lnc-CAPZA2-2
4570,HGNC:55267,lnc-KATNAL2-1
4571,HGNC:44880,ST8SIA6-AS1
4572,HGNC:27521,ST20-AS1
4573,HGNC:55350,lnc-SLC35G2-1
4574,HGNC:55727,lnc-THOC2-5
4575,HGNC:49568,STAM-AS1
4576,HGNC:44117,STARD4-AS1
4577,HGNC:40827,STARD7-AS1
4578,HGNC:40873,STARD13-AS
4579,HGNC:41453,STARD13-IT1
4580,HGNC:44101,STAU2-AS1
4581,HGNC:56137,lnc-IL6-3
4582,HGNC:40820,STEAP2-AS1
4583,HGNC:41053,STEAP3-AS1
4584,HGNC:40568,lnc-RHOG-2
4585,HGNC:40879,lnc-CCKAR-1
4586,HGNC:43811,STK4-AS1
4587,HGNC:39935,STK24-AS1
4588,HGNC:53468,STK32A-AS1
4589,HGNC:41209,STPG2-AS1
4590,HGNC:51176,STPG3-AS1
4591,HGNC:44585,STT3A-AS1
4592,HGNC:54519,lnc-JMJD8-1
4593,HGNC:51174,STX17-AS1
4594,HGNC:48877,STX18-AS1
4595,HGNC:41415,STX18-IT1
4596,HGNC:44183,STXBP5-AS1
4597,HGNC:39965,SUCLA2-AS1
4598,HGNC:49643,SUCLG2-AS1
4599,HGNC:40745,lnc-MPLKIP-3
4600,HGNC:54809,lnc-CNMD-2
4601,HGNC:55385,lnc-KCTD15-2
4602,HGNC:55188,lnc-DCLRE1C-1
4603,HGNC:55583,lnc-POC5-2
4604,HGNC:43709,LINC00565
4605,HGNC:55741,lnc-EBAG9-9
4606,HGNC:40569,lnc-FBXO7-2
4607,HGNC:56940,lnc-GLRX5-6
4608,HGNC:53831,SYNGAP1-AS1
4609,HGNC:41387,SYNJ2-IT1
4610,HGNC:55421,lnc-PGPEP1L-1
4611,HGNC:56228,lnc-TTC23-1
4612,HGNC:40774,SYNPR-AS1
4613,HGNC:40572,lnc-PPP1R12B-1
4614,HGNC:56173,lnc-CYB5R2-3
4615,HGNC:56167,lnc-GPRIN2-1
4616,HGNC:41225,SZT2-AS1
4617,HGNC:53508,TAB2-AS1
4618,HGNC:20176,TAB3-AS1
4619,HGNC:55593,lnc-CISD2-4
4620,HGNC:40573,TAF1A-AS1
4621,HGNC:52502,LINC01715
4622,HGNC:56695,lnc-C2orf54-2
4623,HGNC:40575,lnc-RBMS1-2
4624,HGNC:26832,TAPT1-AS1
4625,HGNC:50506,TARID
4626,HGNC:55565,lnc-ADAMTS12-6
4627,HGNC:40576,lnc-HIBADH-1
4628,HGNC:52782,TBC1D8-AS1
4629,HGNC:55388,lnc-CERK-1
4630,HGNC:41211,lnc-TRIM16-2
4631,HGNC:53943,TBILA
4632,HGNC:41243,TBL1XR1-AS1
4633,HGNC:50355,TBX2-AS1
4634,HGNC:55471,lnc-SDSL-14
4635,HGNC:27402,TBX5-AS1
4636,HGNC:52256,TBX18-AS1
4637,HGNC:41191,TCEAL3-AS1
4638,HGNC:49532,TCERG1L-AS1
4639,HGNC:51642,TCF4-AS1
4640,HGNC:51643,TCF4-AS2
4641,HGNC:41388,TCF7L1-IT1
4642,HGNC:27078,lnc-ZNF280D-3
4643,HGNC:13463,TCL6
4644,HGNC:55510,lnc-XKR6-3
4645,HGNC:56119,lnc-PLA2G7-2
4646,HGNC:43642,lnc-DAAM2-9
4647,HGNC:40578,TDRKH-AS1
4648,HGNC:55403,lnc-CEMP1-4
4649,HGNC:56066,lnc-PANK3-2
4650,HGNC:28076,lnc-DCTD-65
4651,HGNC:53456,TEMN3-AS1
4652,HGNC:55656,lnc-GDAP2-1
4653,HGNC:11727,lnc-ACTRT3-2
4654,HGNC:52952,lnc-SLC12A7-5
4655,HGNC:51142,TESC-AS1
4656,HGNC:52740,LINC01921
4657,HGNC:41125,TET2-AS1
4658,HGNC:42784,TEX26-AS1
4659,HGNC:49500,TEX36-AS1
4660,HGNC:48667,TEX41
4661,HGNC:41274,lnc-KIAA0319L-1
4662,HGNC:55374,lnc-SRRD-1
4663,HGNC:40581,lnc-GNG11-1
4664,HGNC:41389,TGFA-IT1
4665,HGNC:50628,TGFB2-AS1
4666,HGNC:50629,TGFB2-OT1
4667,HGNC:56908,lnc-C2orf49-1
4668,HGNC:40495,TH2LCRR
4669,HGNC:41013,THAP7-AS1
4670,HGNC:44172,THAP9-AS1
4671,HGNC:55224,lnc-FSIP1-10
4672,HGNC:55225,lnc-EIF2AK4-9
4673,HGNC:56059,lnc-C6orf120-1
4674,HGNC:40583,lnc-SERINC5-1
4675,HGNC:55334,lnc-USP14-3
4676,HGNC:40866,lnc-FAM153B-6
4677,HGNC:41249,THOC7-AS1
4678,HGNC:53788,lnc-CCDC93-2
4679,HGNC:44515,THRB-AS1
4680,HGNC:41390,THRB-IT1
4681,HGNC:49503,THRIL
4682,HGNC:51420,THSD4-AS1
4683,HGNC:44478,THUMPD3-AS1
4684,HGNC:54852,lnc-RNF26-2
4685,HGNC:54361,lnc-SOD1-3
4686,HGNC:55575,lnc-AP3S1-4
4687,HGNC:52795,LINC01969
4688,HGNC:53077,lnc-MAST4-2
4689,HGNC:55207,lnc-CD80-3
4690,HGNC:40691,lnc-KLHL31-4
4691,HGNC:41028,TIPARP-AS1
4692,HGNC:56069,lnc-SRPRA-3
4693,HGNC:55701,lnc-SPATA31D4-1
4694,HGNC:40720,TLR8-AS1
4695,HGNC:37183,TLX1NB
4696,HGNC:40587,TM4SF1-AS1
4697,HGNC:56678,lnc-HPS3-3
4698,HGNC:41085,TM4SF19-AS1
4699,HGNC:51424,lnc-IL16-11
4700,HGNC:49060,TMCC1-AS1
4701,HGNC:41042,lnc-DSTYK-1
4702,HGNC:54046,lnc-UCK2-1
4703,HGNC:53346,lnc-EIF2B1-1
4704,HGNC:19230,TMEM9B-AS1
4705,HGNC:55671,lnc-DHRS7B-1
4706,HGNC:55230,lnc-MAK-5
4707,HGNC:54481,lnc-SNTG2-3
4708,HGNC:48985,lnc-SENP6-3
4709,HGNC:44272,TMEM44-AS1
4710,HGNC:26301,TMEM51-AS1
4711,HGNC:32332,lnc-CASP9-7
4712,HGNC:27349,TMEM72-AS1
4713,HGNC:50442,TMEM92-AS1
4714,HGNC:50307,TMEM108-AS1
4715,HGNC:55487,lnc-PRPF19-1
4716,HGNC:55502,lnc-BIRC2-9
4717,HGNC:27466,TMEM132D-AS1
4718,HGNC:34412,lnc-CCL1-3
4719,HGNC:40988,lnc-FAM131B-1
4720,HGNC:51273,TMEM147-AS1
4721,HGNC:43839,TMEM161B-AS1
4722,HGNC:55076,lnc-TAF13-2
4723,HGNC:55544,lnc-PRMT9-1
4724,HGNC:53265,TMEM202-AS1
4725,HGNC:41939,TMEM212-AS1
4726,HGNC:41505,TMEM212-IT1
4727,HGNC:55260,lnc-ZDHHC14-1
4728,HGNC:51191,TMEM246-AS1
4729,HGNC:54377,lnc-PGM5-1
4730,HGNC:27340,TMEM254-AS1
4731,HGNC:55395,lnc-MTERF2-1
4732,HGNC:44261,TMLHE-AS1
4733,HGNC:44158,TMPO-AS1
4734,HGNC:53858,TMSB15B-AS1
4735,HGNC:55788,lnc-PLCB1-1
4736,HGNC:53164,TNFRSF10A-AS1
4737,HGNC:52647,lnc-CHMP7-1
4738,HGNC:27809,lnc-TNFRSF10C-1
4739,HGNC:26966,TNFRSF14-AS1
4740,HGNC:49093,TNK2-AS1
4741,HGNC:45173,TNKS2-AS1
4742,HGNC:40328,LINC02056
4743,HGNC:41391,TNR-IT1
4744,HGNC:55373,lnc-ENTHD1-1
4745,HGNC:27464,lnc-SPRYD3-1
4746,HGNC:44340,TOB1-AS1
4747,HGNC:27403,TOLLIP-AS1
4748,HGNC:55443,lnc-TIMM9-1
4749,HGNC:56758,lnc-JOSD1-1
4750,HGNC:55935,lnc-SDCBP-2
4751,HGNC:55243,lnc-SLC2A10-2
4752,HGNC:17026,TP53TG1
4753,HGNC:40591,lnc-WRAP73-3
4754,HGNC:40590,lnc-WRAP73-2
4755,HGNC:55506,lnc-ARRB1-1
4756,HGNC:53635,TPM1-AS
4757,HGNC:42391,TPRG1-AS1
4758,HGNC:41062,TPRG1-AS2
4759,HGNC:43686,TPT1-AS1
4760,HGNC:42668,LINC00350
4761,HGNC:56049,lnc-TUBGCP6-5
4762,HGNC:40005,TRAF3IP2-AS1
4763,HGNC:48663,TRAM2-AS1
4764,HGNC:41046,TRAPPC12-AS1
4765,HGNC:56197,lnc-DAD1-2
4766,HGNC:40592,TRDN-AS1
4767,HGNC:44307,TRERNA1
4768,HGNC:48974,TRG-AS1
4769,HGNC:27471,TRHDE-AS1
4770,HGNC:56762,lnc-TRIB1-2
4771,HGNC:40764,lnc-TRIM41-3
4772,HGNC:56031,lnc-TRIM41-4
4773,HGNC:55573,lnc-ARL3-1
4774,HGNC:41422,TRIM36-IT1
4775,HGNC:49006,TRIM52-AS1
4776,HGNC:41116,TRMT2B-AS1
4777,HGNC:56082,lnc-CKB-1
4778,HGNC:55453,lnc-C1QL4-1
4779,HGNC:40936,TRPC7-AS1
4780,HGNC:50758,TRPM2-AS
4781,HGNC:56224,lnc-UTP23-3
4782,HGNC:39756,HCG23
4783,HGNC:55288,lnc-ZNF536-8
4784,HGNC:12377,TSIX
4785,HGNC:55509,lnc-LRRC32-6
4786,HGNC:55389,lnc-RAP1GDS1-3
4787,HGNC:41462,TSPAN9-IT1
4788,HGNC:55833,lnc-DYDC1-1
4789,HGNC:54221,lnc-TP53I11-3
4790,HGNC:1271,TSPEAR-AS1
4791,HGNC:16428,TSPEAR-AS2
4792,HGNC:44148,TSPOAP1-AS1
4793,HGNC:55598,lnc-STARD9-1
4794,HGNC:40595,TTC3-AS1
4795,HGNC:56196,lnc-CALM1-4
4796,HGNC:53243,lnc-MED6-1
4797,HGNC:55508,lnc-DRD2-1
4798,HGNC:52912,lnc-CCDC39-4
4799,HGNC:41115,TTC21B-AS1
4800,HGNC:55215,lnc-RAD1-5
4801,HGNC:29336,TTC28-AS1
4802,HGNC:55236,lnc-RHOB-17
4803,HGNC:55495,lnc-IFT46-1
4804,HGNC:40851,TTC39A-AS1
4805,HGNC:51321,TTC39C-AS1
4806,HGNC:41486,TTLL7-IT1
4807,HGNC:41159,TTLL10-AS1
4808,HGNC:14022,TTTY1
4809,HGNC:37981,TTTY1B
4810,HGNC:14023,TTTY2
4811,HGNC:37982,TTTY2B
4812,HGNC:16480,TTTY3
4813,HGNC:31888,TTTY3B
4814,HGNC:16481,TTTY4
4815,HGNC:31891,TTTY4B
4816,HGNC:31892,TTTY4C
4817,HGNC:16482,TTTY5
4818,HGNC:16483,TTTY6
4819,HGNC:31887,TTTY6B
4820,HGNC:18488,TTTY7
4821,HGNC:37463,TTTY7B
4822,HGNC:18489,TTTY8
4823,HGNC:37622,TTTY8B
4824,HGNC:32425,TTTY9B
4825,HGNC:18491,TTTY10
4826,HGNC:18492,TTTY11
4827,HGNC:18493,TTTY12
4828,HGNC:18494,TTTY13
4829,HGNC:18495,TTTY14
4830,HGNC:18842,TTTY18
4831,HGNC:18843,TTTY19
4832,HGNC:18844,TTTY20
4833,HGNC:18845,TTTY21
4834,HGNC:37980,TTTY21B
4835,HGNC:18846,TTTY22
4836,HGNC:18847,TTTY23
4837,HGNC:51120,TUB-AS1
4838,HGNC:56356,lnc-TUBA1C-1
4839,HGNC:27701,TUSC7
4840,HGNC:49111,TUSC8
4841,HGNC:55619,lnc-PPM1M-2
4842,HGNC:55329,lnc-PPP4R1-2
4843,HGNC:30008,TXNDC12-AS1
4844,HGNC:29553,lnc-ENOSF1-5
4845,HGNC:55410,lnc-SH2D1B-1
4846,HGNC:49083,UBA6-AS1
4847,HGNC:42502,UBAC2-AS1
4848,HGNC:54095,lnc-CISD2-1
4849,HGNC:40598,UBE2E1-AS1
4850,HGNC:44512,UBE2E2-AS1
4851,HGNC:40599,lnc-CERKL-3
4852,HGNC:49911,lnc-UBAP2-6
4853,HGNC:48614,UBL7-AS1
4854,HGNC:44111,UBOX5-AS1
4855,HGNC:55518,lnc-IDNK-1
4856,HGNC:51661,UBR5-AS1
4857,HGNC:37126,UCA1
4858,HGNC:52553,LINC01764
4859,HGNC:40600,UCHL1-AS1
4860,HGNC:55917,lnc-MRPL40-1
4861,HGNC:41007,UFL1-AS1
4862,HGNC:40601,UGDH-AS1
4863,HGNC:54869,lnc-C2orf54-1
4864,HGNC:51824,lnc-CXCL8-1
4865,HGNC:23821,UMODL1-AS1
4866,HGNC:45096,UNC5B-AS1
4867,HGNC:55246,lnc-PDHA2-2
4868,HGNC:40603,UPK1A-AS1
4869,HGNC:55295,lnc-VSTM2B-5
4870,HGNC:23128,URB1-AS1
4871,HGNC:40606,lnc-KCTD3-3
4872,HGNC:48673,USP2-AS1
4873,HGNC:44140,USP3-AS1
4874,HGNC:55251,lnc-ECHDC3-4
4875,HGNC:55379,lnc-PMM2-4
4876,HGNC:39961,USP12-AS1
4877,HGNC:39962,USP12-AS2
4878,HGNC:27249,USP27X-AS1
4879,HGNC:40909,USP30-AS1
4880,HGNC:55262,lnc-C2orf74-5
4881,HGNC:55554,lnc-INPP4B-2
4882,HGNC:43991,USP46-AS1
4883,HGNC:40802,UST-AS1
4884,HGNC:53952,UVRAG-DT
4885,HGNC:56361,lnc-TAPBPL-3
4886,HGNC:53215,VASH1-AS1
4887,HGNC:55446,lnc-ANGEL1-3
4888,HGNC:40608,VAV3-AS1
4889,HGNC:40163,lnc-HAPLN1-2
4890,HGNC:28325,LINC00638
4891,HGNC:44879,VIM-AS1
4892,HGNC:40610,VIPR1-AS1
4893,HGNC:55531,lnc-ESRP1-2
4894,HGNC:49621,VLDLR-AS1
4895,HGNC:55874,lnc-LANCL2-1
4896,HGNC:55227,lnc-HYOU1-1
4897,HGNC:44167,VPS13A-AS1
4898,HGNC:54375,lnc-STK3-2
4899,HGNC:55425,lnc-C2CD4A-1
4900,HGNC:51413,VPS33B-DT
4901,HGNC:55378,lnc-GANC-1
4902,HGNC:50770,VSTM2A-OT1
4903,HGNC:27615,lnc-UQCRFS1-1
4904,HGNC:41508,VWC2L-IT1
4905,HGNC:27347,WAC-AS1
4906,HGNC:53754,lnc-PERP-2
4907,HGNC:55805,lnc-OPN4-1
4908,HGNC:40612,lnc-HAO2-2
4909,HGNC:41393,WARS2-IT1
4910,HGNC:39841,WASF3-AS1
4911,HGNC:38513,WASIR1
4912,HGNC:38609,WASIR2
4913,HGNC:54820,lnc-HYAL4-5
4914,HGNC:21603,WDFY3-AS2
4915,HGNC:55141,lnc-BRD3-1
4916,HGNC:55192,lnc-FAM162A-2
4917,HGNC:45131,WDR7-OT1
4918,HGNC:27437,lnc-FGFR2-12
4919,HGNC:55818,lnc-RHOB-3
4920,HGNC:41186,WDR86-AS1
4921,HGNC:55858,lnc-SLC9A1-1
4922,HGNC:48669,WEE2-AS1
4923,HGNC:40616,WNT5A-AS1
4924,HGNC:51639,WSPAR
4925,HGNC:18135,WT1-AS
4926,HGNC:41041,WWC2-AS1
4927,HGNC:26390,WWC2-AS2
4928,HGNC:41236,WWC3-AS1
4929,HGNC:53169,WWOX-AS1
4930,HGNC:55520,lnc-SLC7A13-1
4931,HGNC:41035,WWTR1-AS1
4932,HGNC:41469,WWTR1-IT1
4933,HGNC:45056,XACT
4934,HGNC:40078,XIAP-AS1
4935,HGNC:40679,XIRP2-AS1
4936,HGNC:12810,XIST
4937,HGNC:55014,lnc-TMEM43-1
4938,HGNC:41153,XXYLT1-AS1
4939,HGNC:41154,XXYLT1-AS2
4940,HGNC:55820,lnc-MPLKIP-7
4941,HGNC:41101,YEATS2-AS1
4942,HGNC:55547,lnc-PPP4C-10
4943,HGNC:48728,YTHDF3-AS1
4944,HGNC:23051,lnc-PRR14L-5
4945,HGNC:56936,lnc-DEGS2-2
4946,HGNC:44188,ZBED3-AS1
4947,HGNC:48646,ZBED5-AS1
4948,HGNC:55596,lnc-GPX5-1
4949,HGNC:40640,lnc-TIGIT-9
4950,HGNC:42421,ZBTB20-AS2
4951,HGNC:42422,ZBTB20-AS3
4952,HGNC:42423,ZBTB20-AS4
4953,HGNC:52841,ZBTB20-AS5
4954,HGNC:41493,ZBTB40-IT1
4955,HGNC:54265,lnc-ADAMTS15-1
4956,HGNC:40753,ZBTB46-AS1
4957,HGNC:40752,lnc-SLC2A4RG-2
4958,HGNC:41174,lnc-SEC22C-2
4959,HGNC:55873,lnc-PKN3-1
