,HSAL,name
29261,HSALNT0217797,lnc-OCA2-3:1
29262,HSALNT0217800,lnc-GABRA5-3:1
29263,HSALNT0217804,lnc-OCA2-2:2
29264,HSALNT0380330,lnc-OCA2-2:1
29265,HSALNT0217820,lnc-GABRG3-1:1
29266,HSALNT0217831,lnc-OCA2-1:1
29267,HSALNT0217839,lnc-GABRG3-2:1
29268,HSALNT0217879,lnc-GOLGA8M-1:1
29269,HSALNT0217898,lnc-GOLGA6L7-1:1
29270,HSALNT0380352,lnc-NSMCE3-1:1
29271,HSALNT0217916,lnc-FAM189A1-1:1
29272,HSALNT0217926,lnc-GOLGA8J-3:1
29273,HSALNT0217929,lnc-GOLGA8J-3:3
29274,HSALNT0217935,lnc-FAM189A1-3:1
29275,HSALNT0380365,lnc-GOLGA8J-5:1
29276,HSALNT0380376,lnc-TJP1-1:1
29277,HSALNT0217968,lnc-CHRFAM7A-1:2
29278,HSALNT0217969,lnc-CHRFAM7A-1:1
29279,HSALNT0380388,LINC02249:7
29280,HSALNT0380390,LINC02249:6
29281,HSALNT0217996,lnc-GOLGA8Q-3:1
29282,HSALNT0217999,lnc-GOLGA8Q-1:1
29283,HSALNT0380406,lnc-GOLGA8R-1:2
29284,HSALNT0218006,lnc-GOLGA8R-3:1
29285,HSALNT0218009,lnc-GOLGA8H-1:1
29286,HSALNT0380407,lnc-GOLGA8H-119:6
29287,HSALNT0380408,lnc-GOLGA8H-119:5
29288,HSALNT0218073,LINC02352:14
29289,HSALNT0380441,LINC02352:13
29290,HSALNT0218082,lnc-TRPM1-1:6
29291,HSALNT0218089,lnc-TRPM1-1:5
29292,HSALNT0218090,lnc-TRPM1-1:4
29293,HSALNT0380446,lnc-TRPM1-1:16
29294,HSALNT0380447,lnc-TRPM1-1:3
29295,HSALNT0218155,lnc-GOLGA8K-1:1
29296,HSALNT0218153,lnc-CHRNA7-1:1
29297,HSALNT0218181,LINC02256:3
29298,HSALNT0218184,lnc-GOLGA8N-1:2
29299,HSALNT0218201,lnc-GOLGA8O-5:11
29300,HSALNT0218202,lnc-GOLGA8O-5:10
29301,HSALNT0380482,lnc-GOLGA8O-5:8
29302,HSALNT0218198,lnc-GOLGA8N-6:1
29303,HSALNT0218211,lnc-ARHGAP11A-1:1
29304,HSALNT0218218,lnc-FMN1-3:2
29305,HSALNT0218221,lnc-FMN1-3:1
29306,HSALNT0380490,lnc-FMN1-1:1
29307,HSALNT0380491,lnc-FMN1-1:2
29308,HSALNT0218279,lnc-FMN1-4:2
29309,HSALNT0380512,lnc-FMN1-4:1
29310,HSALNT0218293,lnc-AVEN-2:3
29311,HSALNT0218298,lnc-AVEN-1:3
29312,HSALNT0218292,lnc-AVEN-5:1
29313,HSALNT0218302,lnc-EMC7-5:1
29314,HSALNT0380530,LINC02252:7
29315,HSALNT0380542,lnc-NUTM1-5:1
29316,HSALNT0380543,lnc-NUTM1-5:7
29317,HSALNT0218419,lnc-NUTM1-11:6
29318,HSALNT0380560,lnc-NUTM1-11:9
29319,HSALNT0380565,lnc-NANOGP8-1:2
29320,HSALNT0218503,DPH6-DT:25
29321,HSALNT0380567,DPH6-DT:22
29322,HSALNT0380570,DPH6-DT:17
29323,HSALNT0380572,lnc-C15orf41-7:2
29324,HSALNT0380577,lnc-DPH6-2:2
29325,HSALNT0380578,lnc-DPH6-2:1
29326,HSALNT0218544,lnc-C15orf41-4:1
29327,HSALNT0218552,lnc-MEIS2-5:3
29328,HSALNT0380608,lnc-MEIS2-5:2
29329,HSALNT0380610,lnc-MEIS2-5:1
29330,HSALNT0218568,lnc-MEIS2-3:1
29331,HSALNT0218583,lnc-MEIS2-1:2
29332,HSALNT0218585,lnc-MEIS2-1:4
29333,HSALNT0380619,lnc-MEIS2-1:1
29334,HSALNT0380623,lnc-C15orf41-18:9
29335,HSALNT0380634,lnc-C15orf41-18:1
29336,HSALNT0380641,lnc-MEIS2-4:1
29337,HSALNT0218655,LINC02345:23
29338,HSALNT0218667,LINC02345:33
29339,HSALNT0380648,LINC02345:22
29340,HSALNT0380661,LINC02345:29
29341,HSALNT0218671,LINC01852:22
29342,HSALNT0380665,LINC01852:21
29343,HSALNT0380666,LINC01852:23
29344,HSALNT0380667,LINC01852:14
29345,HSALNT0218711,lnc-FAM98B-2:1
29346,HSALNT0218787,lnc-FAM98B-7:1
29347,HSALNT0218797,lnc-THBS1-7:5
29348,HSALNT0380755,lnc-THBS1-7:2
29349,HSALNT0380715,lnc-RASGRP1-2:2
29350,HSALNT0218776,lnc-FSIP1-4:11
29351,HSALNT0218812,lnc-FSIP1-4:12
29352,HSALNT0218819,lnc-FSIP1-6:4
29353,HSALNT0380734,lnc-FSIP1-4:10
29354,HSALNT0380735,lnc-FSIP1-4:13
29355,HSALNT0380736,lnc-FSIP1-4:15
29356,HSALNT0380737,lnc-FSIP1-4:14
29357,HSALNT0380752,lnc-FSIP1-4:43
29358,HSALNT0380761,lnc-FSIP1-4:33
29359,HSALNT0380770,lnc-FSIP1-6:3
29360,HSALNT0380817,lnc-FSIP1-4:9
29361,HSALNT0380818,lnc-FSIP1-4:4
29362,HSALNT0218839,lnc-THBS1-1:1
29363,HSALNT0380788,lnc-THBS1-1:3
29364,HSALNT0380789,lnc-THBS1-1:7
29365,HSALNT0218871,lnc-EIF2AK4-9:1
29366,HSALNT0380825,lnc-FSIP1-2:1
29367,HSALNT0218881,lnc-EIF2AK4-4:1
29368,HSALNT0218882,lnc-FSIP1-3:1
29369,HSALNT0380844,lnc-EIF2AK4-1:4
29370,HSALNT0380845,lnc-EIF2AK4-1:6
29371,HSALNT0218953,lnc-EIF2AK4-8:1
29372,HSALNT0380855,SRP14-AS1:6
29373,HSALNT0380856,SRP14-AS1:24
29374,HSALNT0380863,SRP14-AS1:13
29375,HSALNT0380865,lnc-BMF-1:1
29376,HSALNT0380871,BMF-AS1:3
29377,HSALNT0218970,lnc-BUB1B-7:1
29378,HSALNT0218979,lnc-ANKRD63-1:1
29379,HSALNT0380880,lnc-CCDC9B-2:1
29380,HSALNT0219022,lnc-CCDC32-2:1
29381,HSALNT0380881,lnc-CCDC32-1:1
29382,HSALNT0219040,lnc-CHST14-3:2
29383,HSALNT0219068,RAD51-AS1:2
29384,HSALNT0380884,RAD51-AS1:4
29385,HSALNT0380885,RAD51-AS1:5
29386,HSALNT0219056,lnc-RAD51-1:1
29387,HSALNT0380899,SPINT1-AS1:31
29388,HSALNT0380900,SPINT1-AS1:20
29389,HSALNT0380901,SPINT1-AS1:27
29390,HSALNT0380902,SPINT1-AS1:30
29391,HSALNT0380903,SPINT1-AS1:29
29392,HSALNT0219127,lnc-VPS18-1:7
29393,HSALNT0219152,lnc-CHAC1-2:1
29394,HSALNT0219154,lnc-CHAC1-3:1
29395,HSALNT0219155,INO80-AS1:3
29396,HSALNT0219156,lnc-RHOV-3:1
29397,HSALNT0219181,OIP5-AS1:4
29398,HSALNT0219182,OIP5-AS1:5
29399,HSALNT0219188,OIP5-AS1:11
29400,HSALNT0219210,OIP5-AS1:18
29401,HSALNT0219213,OIP5-AS1:20
29402,HSALNT0380945,OIP5-AS1:10
29403,HSALNT0380946,OIP5-AS1:13
29404,HSALNT0380947,OIP5-AS1:14
29405,HSALNT0380948,OIP5-AS1:12
29406,HSALNT0219225,lnc-CHP1-3:1
29407,HSALNT0219258,lnc-RPAP1-1:4
29408,HSALNT0380962,lnc-RPAP1-1:3
29409,HSALNT0219266,lnc-SPTBN5-2:2
29410,HSALNT0219275,lnc-SPTBN5-1:1
29411,HSALNT0380976,lnc-SPTBN5-1:2
29412,HSALNT0219300,lnc-JMJD7-PLA2G4B-2:11
29413,HSALNT0219305,lnc-JMJD7-PLA2G4B-2:12
29414,HSALNT0381007,lnc-JMJD7-PLA2G4B-2:13
29415,HSALNT0219313,lnc-SPTBN5-6:1
29416,HSALNT0219315,EHD4-AS1:1
29417,HSALNT0219333,lnc-JMJD7-PLA2G4B-5:1
29418,HSALNT0381025,lnc-GANC-1:2
29419,HSALNT0219403,lnc-LRRC57-1:1
29420,HSALNT0381031,lnc-LRRC57-2:1
29421,HSALNT0381032,lnc-LRRC57-2:2
29422,HSALNT0219417,lnc-STARD9-3:1
29423,HSALNT0219421,lnc-STARD9-1:3
29424,HSALNT0381033,lnc-STARD9-1:2
29425,HSALNT0381035,lnc-EPB42-1:9
29426,HSALNT0381036,lnc-EPB42-1:8
29427,HSALNT0381037,lnc-EPB42-1:6
29428,HSALNT0219447,lnc-ADAL-1:1
29429,HSALNT0219496,lnc-STRC-1:7
29430,HSALNT0219544,lnc-SPG11-4:1
29431,HSALNT0219545,lnc-SPG11-3:1
29432,HSALNT0219553,lnc-SPG11-2:1
29433,HSALNT0219577,EIF3J-DT:45
29434,HSALNT0381047,EIF3J-DT:26
29435,HSALNT0381048,EIF3J-DT:30
29436,HSALNT0381049,EIF3J-DT:43
29437,HSALNT0381055,EIF3J-DT:28
29438,HSALNT0219591,lnc-CTDSPL2-2:1
29439,HSALNT0219632,lnc-PATL2-8:1
29440,HSALNT0219640,lnc-TRIM69-1:1
29441,HSALNT0219652,lnc-DUOX2-2:1
29442,HSALNT0381070,lnc-DUOX2-1:1
29443,HSALNT0219669,lnc-SHF-2:1
29444,HSALNT0219671,lnc-DUOXA1-2:1
29445,HSALNT0219692,lnc-SHF-3:5
29446,HSALNT0219696,lnc-SHF-3:1
29447,HSALNT0381080,lnc-SHF-3:2
29448,HSALNT0219707,lnc-SPATA5L1-2:1
29449,HSALNT0381086,lnc-GATM-7:1
29450,HSALNT0219736,lnc-C15orf48-4:5
29451,HSALNT0219738,lnc-C15orf48-4:6
29452,HSALNT0219740,lnc-C15orf48-4:8
29453,HSALNT0381089,lnc-C15orf48-4:1
29454,HSALNT0219753,lnc-SLC30A4-4:1
29455,HSALNT0219748,lnc-BLOC1S6-1:1
29456,HSALNT0219761,lnc-SQOR-4:1
29457,HSALNT0219762,lnc-SQOR-1:3
29458,HSALNT0381099,lnc-SQOR-1:10
29459,HSALNT0219822,lnc-SEMA6D-2:1
29460,HSALNT0219860,lnc-SLC24A5-3:1
29461,HSALNT0219864,lnc-MYEF2-9:1
29462,HSALNT0219865,lnc-MYEF2-9:2
29463,HSALNT0381137,lnc-MYEF2-9:3
29464,HSALNT0381138,lnc-MYEF2-8:1
29465,HSALNT0219871,lnc-SLC24A5-2:1
29466,HSALNT0219876,lnc-MYEF2-4:10
29467,HSALNT0219907,LINC01491:7
29468,HSALNT0381153,LINC01491:1
29469,HSALNT0381154,LINC01491:6
29470,HSALNT0219915,lnc-SLC24A5-1:1
29471,HSALNT0219920,lnc-SEMA6D-1:1
29472,HSALNT0219988,lnc-MYEF2-1:1
29473,HSALNT0381207,lnc-MYEF2-1:2
29474,HSALNT0381208,lnc-MYEF2-1:3
29475,HSALNT0220003,lnc-FBN1-3:1
29476,HSALNT0381225,lnc-FBN1-3:3
29477,HSALNT0220019,lnc-CEP152-4:1
29478,HSALNT0381228,lnc-EID1-4:1
29479,HSALNT0220024,lnc-FBN1-1:3
29480,HSALNT0381237,lnc-FBN1-2:1
29481,HSALNT0220043,lnc-EID1-1:1
29482,HSALNT0220044,lnc-EID1-1:2
29483,HSALNT0220053,lnc-EID1-2:1
29484,HSALNT0381244,lnc-GALK2-1:1
29485,HSALNT0220085,lnc-FGF7-6:1
29486,HSALNT0220087,lnc-FGF7-5:1
29487,HSALNT0220138,lnc-DTWD1-7:5
29488,HSALNT0220139,lnc-DTWD1-7:6
29489,HSALNT0220159,GABPB1-AS1:5
29490,HSALNT0220164,GABPB1-AS1:6
29491,HSALNT0220178,GABPB1-AS1:14
29492,HSALNT0381292,GABPB1-AS1:11
29493,HSALNT0381293,GABPB1-AS1:9
29494,HSALNT0381294,GABPB1-AS1:10
29495,HSALNT0381279,GABPB1-IT1:6
29496,HSALNT0220181,lnc-GABPB1-1:1
29497,HSALNT0220195,lnc-USP8-1:1
29498,HSALNT0220217,lnc-SPPL2A-1:10
29499,HSALNT0220218,lnc-SPPL2A-1:1
29500,HSALNT0220220,lnc-SPPL2A-1:12
29501,HSALNT0381315,MIR4713HG:7
29502,HSALNT0381321,lnc-GLDN-1:3
29503,HSALNT0220244,lnc-CYP19A1-1:1
29504,HSALNT0220256,lnc-DMXL2-1:1
29505,HSALNT0220297,lnc-LYSMD2-1:1
29506,HSALNT0381327,lnc-LYSMD2-2:1
29507,HSALNT0220300,lnc-SCG3-1:1
29508,HSALNT0220308,lnc-TMOD2-1:1
29509,HSALNT0220309,lnc-LEO1-4:1
29510,HSALNT0220311,lnc-LEO1-2:1
29511,HSALNT0220327,MAPK6-DT:11
29512,HSALNT0381340,MAPK6-DT:9
29513,HSALNT0220329,lnc-TMOD3-1:1
29514,HSALNT0381343,lnc-BCL2L10-2:1
29515,HSALNT0220339,lnc-MAPK6-2:1
29516,HSALNT0220348,lnc-MAPK6-5:1
29517,HSALNT0220353,lnc-MAPK6-6:2
29518,HSALNT0220394,lnc-ARPP19-1:1
29519,HSALNT0381403,LINC02490:3
29520,HSALNT0381377,lnc-ONECUT1-1:6
29521,HSALNT0220506,lnc-WDR72-1:3
29522,HSALNT0220507,lnc-WDR72-1:2
29523,HSALNT0381422,lnc-WDR72-1:1
29524,HSALNT0220543,lnc-PIGB-1:1
29525,HSALNT0220545,lnc-PIGB-1:3
29526,HSALNT0220557,lnc-PIGBOS1-2:1
29527,HSALNT0220567,lnc-PIGBOS1-4:1
29528,HSALNT0220568,lnc-PIGBOS1-5:1
29529,HSALNT0220629,lnc-TCF12-9:1
29530,HSALNT0381443,lnc-MNS1-2:1
29531,HSALNT0220639,lnc-MNS1-1:1
29532,HSALNT0220649,lnc-TEX9-5:1
29533,HSALNT0220668,lnc-ZNF280D-1:2
29534,HSALNT0381452,lnc-ZNF280D-1:1
29535,HSALNT0220681,lnc-MNS1-11:1
29536,HSALNT0381461,lnc-ZNF280D-3:3
29537,HSALNT0220696,lnc-TCF12-8:1
29538,HSALNT0220697,lnc-ZNF280D-12:1
29539,HSALNT0220720,LINC00926:16
29540,HSALNT0220731,LINC00926:20
29541,HSALNT0381472,LINC00926:12
29542,HSALNT0381473,LINC00926:21
29543,HSALNT0381477,LINC01413:3
29544,HSALNT0220749,lnc-ALDH1A2-4:1
29545,HSALNT0381480,lnc-ALDH1A2-3:1
29546,HSALNT0220758,lnc-CGNL1-3:1
29547,HSALNT0220767,lnc-GCOM1-1:1
29548,HSALNT0220781,lnc-ADAM10-11:1
29549,HSALNT0381500,LIPC-AS1:4
29550,HSALNT0220822,lnc-AQP9-6:1
29551,HSALNT0220828,lnc-MINDY2-2:2
29552,HSALNT0381505,lnc-LIPC-1:1
29553,HSALNT0381509,lnc-ADAM10-1:2
29554,HSALNT0381512,lnc-ADAM10-1:2
29555,HSALNT0220852,lnc-RNF111-1:1
29556,HSALNT0220853,lnc-SLTM-1:1
29557,HSALNT0220881,lnc-MYO1E-3:1
29558,HSALNT0220883,lnc-CCNB2-1:1
29559,HSALNT0220888,lnc-SLTM-3:1
29560,HSALNT0220890,lnc-GTF2A2-2:1
29561,HSALNT0381548,lnc-ANXA2-1:2
29562,HSALNT0220995,RORA-AS1:2
29563,HSALNT0221015,RORA-AS1:11
29564,HSALNT0221020,RORA-AS1:13
29565,HSALNT0221022,RORA-AS1:14
29566,HSALNT0381558,RORA-AS1:8
29567,HSALNT0381559,RORA-AS1:10
29568,HSALNT0381560,RORA-AS1:9
29569,HSALNT0221028,lnc-FOXB1-11:1
29570,HSALNT0221042,RORA-AS2:4
29571,HSALNT0381579,RORA-AS2:1
29572,HSALNT0221048,lnc-FOXB1-5:1
29573,HSALNT0221050,lnc-FOXB1-5:2
29574,HSALNT0221053,lnc-ICE2-5:3
29575,HSALNT0221070,lnc-C2CD4A-8:1
29576,HSALNT0221074,lnc-C2CD4A-7:1
29577,HSALNT0221077,lnc-C2CD4A-16:1
29578,HSALNT0221080,lnc-RORA-1:2
29579,HSALNT0221113,lnc-VPS13C-1:1
29580,HSALNT0381637,lnc-VPS13C-1:3
29581,HSALNT0221109,lnc-C2CD4A-4:1
29582,HSALNT0221121,LINC02349:5
29583,HSALNT0221128,lnc-C2CD4A-2:1
29584,HSALNT0221139,lnc-C2CD4A-1:1
29585,HSALNT0221140,lnc-C2CD4A-1:2
29586,HSALNT0381659,lnc-C2CD4B-2:1
29587,HSALNT0221167,lnc-C2CD4B-4:1
29588,HSALNT0221179,lnc-TLN2-3:1
29589,HSALNT0221180,lnc-TLN2-3:2
29590,HSALNT0221183,lnc-TLN2-2:1
29591,HSALNT0221196,lnc-C2CD4B-11:1
29592,HSALNT0221209,lnc-C2CD4B-13:2
29593,HSALNT0381677,lnc-C2CD4B-13:5
29594,HSALNT0381683,lnc-RPS27L-2:5
29595,HSALNT0221227,lnc-RPS27L-9:8
29596,HSALNT0381693,lnc-RPS27L-9:6
29597,HSALNT0381694,lnc-RPS27L-9:10
29598,HSALNT0381695,lnc-RPS27L-9:7
29599,HSALNT0221240,lnc-TLN2-1:1
29600,HSALNT0381704,TPM1-AS:9
29601,HSALNT0381705,TPM1-AS:6
29602,HSALNT0221259,lnc-RPS27L-1:1
29603,HSALNT0381713,lnc-LACTB-1:3
29604,HSALNT0221327,LINC02568:15
29605,HSALNT0381731,LINC02568:18
29606,HSALNT0221353,lnc-HERC1-5:1
29607,HSALNT0381735,lnc-CA12-1:1
29608,HSALNT0221356,USP3-AS1:17
29609,HSALNT0221362,USP3-AS1:1
29610,HSALNT0221366,USP3-AS1:11
29611,HSALNT0221372,USP3-AS1:6
29612,HSALNT0381750,USP3-AS1:8
29613,HSALNT0381751,USP3-AS1:15
29614,HSALNT0381752,USP3-AS1:13
29615,HSALNT0381753,USP3-AS1:16
29616,HSALNT0381757,USP3-AS1:9
29617,HSALNT0381758,USP3-AS1:5
29618,HSALNT0221451,lnc-TRIP4-1:1
29619,HSALNT0221456,lnc-ZNF609-1:1
29620,HSALNT0221457,lnc-ZNF609-2:1
29621,HSALNT0221459,lnc-ZNF609-3:1
29622,HSALNT0221496,lnc-SPG21-46:1
29623,HSALNT0381792,lnc-SPG21-45:1
29624,HSALNT0221517,lnc-RASL12-2:1
29625,HSALNT0221520,lnc-UBAP1L-1:4
29626,HSALNT0221593,lnc-INTS14-1:1
29627,HSALNT0221597,lnc-MEGF11-2:1
29628,HSALNT0381818,lnc-MEGF11-1:1
29629,HSALNT0381827,lnc-TIPIN-2:1
29630,HSALNT0221637,lnc-SNAPC5-1:2
29631,HSALNT0381833,LINC01169:2
29632,HSALNT0221669,lnc-ZWILCH-2:1
29633,HSALNT0381845,lnc-SMAD6-2:1
29634,HSALNT0221696,lnc-SMAD3-2:1
29635,HSALNT0381847,LINC02206:8
29636,HSALNT0221718,lnc-AAGAB-1:37
29637,HSALNT0221719,lnc-AAGAB-1:27
29638,HSALNT0381853,lnc-AAGAB-1:25
29639,HSALNT0381878,lnc-AAGAB-1:40
29640,HSALNT0221739,lnc-AAGAB-5:2
29641,HSALNT0221783,IQCH-AS1:14
29642,HSALNT0381893,IQCH-AS1:12
29643,HSALNT0381894,IQCH-AS1:6
29644,HSALNT0381895,IQCH-AS1:7
29645,HSALNT0381896,IQCH-AS1:1
29646,HSALNT0381904,lnc-AAGAB-3:1
29647,HSALNT0381914,lnc-CALML4-1:1
29648,HSALNT0221867,lnc-CLN6-1:3
29649,HSALNT0381924,lnc-CLN6-1:1
29650,HSALNT0221921,lnc-ANP32A-1:1
29651,HSALNT0221929,EWSAT1:1
29652,HSALNT0221935,EWSAT1:2
29653,HSALNT0221939,EWSAT1:5
29654,HSALNT0221941,EWSAT1:6
29655,HSALNT0221947,EWSAT1:7
29656,HSALNT0221952,EWSAT1:10
29657,HSALNT0221955,EWSAT1:12
29658,HSALNT0381964,EWSAT1:9
29659,HSALNT0221983,lnc-ANP32A-2:4
29660,HSALNT0222000,lnc-ANP32A-2:1
29661,HSALNT0381972,lnc-ANP32A-2:10
29662,HSALNT0221987,lnc-PAQR5-1:2
29663,HSALNT0221992,lnc-PAQR5-1:3
29664,HSALNT0222005,lnc-KIF23-1:1
29665,HSALNT0222008,lnc-ANP32A-3:1
29666,HSALNT0222009,lnc-ANP32A-3:2
29667,HSALNT0381989,lnc-ANP32A-3:3
29668,HSALNT0381992,lnc-TLE3-6:9
29669,HSALNT0222056,lnc-RPLP1-12:17
29670,HSALNT0222081,lnc-RPLP1-12:36
29671,HSALNT0222085,lnc-RPLP1-12:38
29672,HSALNT0222097,lnc-RPLP1-12:48
29673,HSALNT0222117,lnc-RPLP1-12:51
29674,HSALNT0381998,lnc-RPLP1-12:24
29675,HSALNT0381999,lnc-RPLP1-12:53
29676,HSALNT0382000,lnc-RPLP1-12:6
29677,HSALNT0382001,lnc-RPLP1-12:46
29678,HSALNT0382002,lnc-RPLP1-12:42
29679,HSALNT0382003,lnc-RPLP1-12:16
29680,HSALNT0382004,lnc-RPLP1-12:37
29681,HSALNT0382005,lnc-RPLP1-12:25
29682,HSALNT0382007,lnc-RPLP1-12:43
29683,HSALNT0382043,lnc-RPLP1-12:8
29684,HSALNT0382045,lnc-RPLP1-12:9
29685,HSALNT0382046,lnc-RPLP1-12:14
29686,HSALNT0382054,lnc-TLE3-5:1
29687,HSALNT0382067,lnc-TLE3-4:1
29688,HSALNT0222260,LINC02204:15
29689,HSALNT0222201,lnc-TLE3-2:1
29690,HSALNT0222226,lnc-LRRC49-3:1
29691,HSALNT0382092,LINC02205:3
29692,HSALNT0222267,SALRNA3:3
29693,HSALNT0222274,SALRNA2:3
29694,HSALNT0222282,lnc-LRRC49-1:1
29695,HSALNT0222283,lnc-LARP6-7:1
29696,HSALNT0382103,lnc-UACA-1:1
29697,HSALNT0222290,lnc-THAP10-1:1
29698,HSALNT0382109,THSD4-AS1:7
29699,HSALNT0382110,THSD4-AS1:9
29700,HSALNT0382111,THSD4-AS1:12
29701,HSALNT0382112,THSD4-AS1:6
29702,HSALNT0382113,THSD4-AS1:11
29703,HSALNT0222352,lnc-LRRC49-2:1
29704,HSALNT0222360,lnc-MYO9A-4:1
29705,HSALNT0222373,lnc-NR2E3-3:1
29706,HSALNT0222375,lnc-NR2E3-3:2
29707,HSALNT0222376,lnc-NR2E3-3:3
29708,HSALNT0222400,lnc-SENP8-1:1
29709,HSALNT0222410,lnc-GRAMD2A-1:1
29710,HSALNT0289470,HEXA-AS1:1
29711,HSALNT0222440,TMEM202-AS1:38
29712,HSALNT0382160,TMEM202-AS1:30
29713,HSALNT0382161,TMEM202-AS1:22
29714,HSALNT0382171,LINC02259:9
29715,HSALNT0382172,LINC02259:7
29716,HSALNT0222467,lnc-ARIH1-2:1
29717,HSALNT0382176,ADPGK-AS1:5
29718,HSALNT0222523,lnc-NEO1-1:1
29719,HSALNT0222525,lnc-NEO1-1:2
29720,HSALNT0382190,NPTN-IT1:2
29721,HSALNT0222546,lnc-C15orf59-7:1
29722,HSALNT0382198,INSYN1-AS1:20
29723,HSALNT0382202,INSYN1-AS1:29
29724,HSALNT0222569,lnc-STOML1-3:6
29725,HSALNT0382225,lnc-STOML1-3:5
29726,HSALNT0222607,LOXL1-AS1:19
29727,HSALNT0222626,LOXL1-AS1:5
29728,HSALNT0222632,LOXL1-AS1:9
29729,HSALNT0222634,LOXL1-AS1:15
29730,HSALNT0382231,LOXL1-AS1:17
29731,HSALNT0382232,LOXL1-AS1:2
29732,HSALNT0382233,LOXL1-AS1:22
29733,HSALNT0382234,LOXL1-AS1:7
29734,HSALNT0382235,LOXL1-AS1:10
29735,HSALNT0382236,LOXL1-AS1:8
29736,HSALNT0382237,LOXL1-AS1:14
29737,HSALNT0382238,LOXL1-AS1:4
29738,HSALNT0382239,LOXL1-AS1:18
29739,HSALNT0382254,lnc-GOLGA6A-1:1
29740,HSALNT0382265,lnc-STRA6-1:1
29741,HSALNT0382280,lnc-ISLR-1:1
29742,HSALNT0382281,lnc-CYP11A1-1:1
29743,HSALNT0222696,lnc-CCDC33-5:1
29744,HSALNT0222716,UBL7-AS1:2
29745,HSALNT0222717,UBL7-AS1:3
29746,HSALNT0222749,lnc-ARID3B-2:1
29747,HSALNT0382290,UBL7-AS1:13
29748,HSALNT0382297,UBL7-AS1:14
29749,HSALNT0222763,lnc-EDC3-2:22
29750,HSALNT0382316,lnc-EDC3-2:8
29751,HSALNT0222854,lnc-MAN2C1-4:1
29752,HSALNT0222878,lnc-MAN2C1-6:3
29753,HSALNT0222893,lnc-PTPN9-3:1
29754,HSALNT0222911,lnc-SNX33-2:1
29755,HSALNT0222914,lnc-SNX33-1:1
29756,HSALNT0222917,lnc-SNX33-5:1
29757,HSALNT0222925,lnc-SNX33-3:2
29758,HSALNT0382361,lnc-CSPG4-1:1
29759,HSALNT0222935,lnc-ODF3L1-2:1
29760,HSALNT0382363,lnc-ODF3L1-2:8
29761,HSALNT0382396,lnc-ODF3L1-2:4
29762,HSALNT0222945,lnc-CSPG4-2:1
29763,HSALNT0382402,lnc-ETFA-1:1
29764,HSALNT0382405,lnc-SCAPER-1:1
29765,HSALNT0223005,lnc-PSTPIP1-1:1
29766,HSALNT0223007,lnc-PEAK1-4:2
29767,HSALNT0223045,lnc-HMG20A-1:1
29768,HSALNT0223055,lnc-HMG20A-2:3
29769,HSALNT0382420,lnc-HMG20A-2:4
29770,HSALNT0223065,LINGO1-AS1:8
29771,HSALNT0223066,LINGO1-AS1:9
29772,HSALNT0289359,LINGO1-AS1:2
29773,HSALNT0382428,LINGO1-AS2:4
29774,HSALNT0223081,lnc-SH2D7-5:3
29775,HSALNT0382432,lnc-SH2D7-5:2
29776,HSALNT0382433,lnc-SH2D7-4:1
29777,HSALNT0382434,lnc-TBC1D2B-1:1
29778,HSALNT0223104,lnc-SH2D7-3:1
29779,HSALNT0223116,lnc-SH2D7-1:1
29780,HSALNT0223127,lnc-ACSBG1-1:1
29781,HSALNT0382438,lnc-ACSBG1-1:2
29782,HSALNT0223133,lnc-ACSBG1-4:1
29783,HSALNT0223140,lnc-DNAJA4-3:1
29784,HSALNT0223168,lnc-CHRNA3-2:1
29785,HSALNT0223188,lnc-CHRNA3-1:1
29786,HSALNT0382462,lnc-CHRNA5-1:1
29787,HSALNT0223259,ANKRD34C-AS1:4
29788,HSALNT0223269,ANKRD34C-AS1:7
29789,HSALNT0223272,ANKRD34C-AS1:9
29790,HSALNT0223273,ANKRD34C-AS1:1
29791,HSALNT0382491,ANKRD34C-AS1:2
29792,HSALNT0382492,ANKRD34C-AS1:6
29793,HSALNT0382493,ANKRD34C-AS1:5
29794,HSALNT0382508,ANKRD34C-AS1:8
29795,HSALNT0223309,lnc-MTHFS-1:1
29796,HSALNT0223311,lnc-ST20-MTHFS-1:1
29797,HSALNT0382523,lnc-MTHFS-5:1
29798,HSALNT0382525,ST20-AS1:3
29799,HSALNT0223340,lnc-ZFAND6-1:1
29800,HSALNT0223363,LINC00927:49
29801,HSALNT0382531,LINC00927:41
29802,HSALNT0382532,LINC00927:51
29803,HSALNT0382544,LINC00927:52
29804,HSALNT0223366,LINC00927:36
29805,HSALNT0382560,LINC00927:35
29806,HSALNT0382570,lnc-CTXND1-5:1
29807,HSALNT0223395,lnc-CTXND1-6:1
29808,HSALNT0223405,lnc-MESD-7:1
29809,HSALNT0223423,lnc-MESD-4:5
29810,HSALNT0223424,lnc-MESD-4:6
29811,HSALNT0223425,lnc-MESD-4:8
29812,HSALNT0223426,lnc-MESD-4:7
29813,HSALNT0382576,lnc-MESD-1:1
29814,HSALNT0223433,lnc-MESD-2:3
29815,HSALNT0223451,lnc-STARD5-1:2
29816,HSALNT0223478,lnc-IL16-11:1
29817,HSALNT0223497,lnc-IL16-13:1
29818,HSALNT0223506,lnc-IL16-4:1
29819,HSALNT0223515,lnc-IL16-4:2
